source_archive,source_path,source_sha256,classification,current_repository_equivalent,proposed_destination,action,conflict_status,reason,dependencies,validation,rollback,approval_needed,decision_id,resolution_status,transition_phase
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/04-h1-repository-integration-audit.md,7e32e43d71565d898f535db32549ad867b287ae063f8b2fc037a4a259d63e703,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/04-h1-repository-integration-audit.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/05-h2-read-only-external-controller-qualification.md,8ed28a5a77a0ddda7f91d48b35e8357bef2f3d8b77bb6664e0d2140cc5d1af87,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/05-h2-read-only-external-controller-qualification.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/06-h2-cutover-readiness-audit.md,816ae585fcef17d6e998fb694665c5dca5d62e90d1e00025f749a9676a21fc29,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/06-h2-cutover-readiness-audit.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/07-h3-cutover-plan-and-authorization-package.md,93275366a067f58396213cd44832f684da84eb93761acf13416650916019a25a,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/07-h3-cutover-plan-and-authorization-package.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/08-h3-controlled-single-writer-cutover.md,0fa680c462e0edc01a3c7809c2960c2cd921f9cc49c0f02c3998d662e2f4b387,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/08-h3-controlled-single-writer-cutover.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/09-post-cutover-reconciliation-audit.md,ac64ba38f8bcf2dd2efb8c0c03157c5aaeea712c4eb20c8f44f0cddc3db78dbb,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/09-post-cutover-reconciliation-audit.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/MASTER-ORCHESTRATION-PROMPT.md,5077f040098c97336bbef40b5ed9fccae396ae459554648804cebf428dcf4dec,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/MASTER-ORCHESTRATION-PROMPT.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/README.md,7ede783b15a21446700a837b88cc51821782179250fccf3ad5481f6cff57a05b,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/README.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/SHA256SUMS.json,876401076900b2d8e8dd2400c2cb60965c8000779f5286478c8eb5813371e817,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/SHA256SUMS.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/operator-input.template.json,d9aad8789d96e9b10cbeb11a97e580fded0af041dd5d6335bf8107581a21c9c3,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/operator-input.template.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/stage-manifest.json,ed5ce8802665d862d15ad0892892ae1f2f9bc0691dd088f4ea161d9dd693dfa6,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/stage-manifest.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/stage-result.example.json,240034062f7635e649943f50ad43f9e1c3631ef056cdc6e5210dc4afdccd00cc,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/stage-result.example.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,automation/integration/v10.1/prompt-stages/stage-result.schema.json,ce5d11edd1021ddf150b1f558090e020f87664b41ad516f2543c0d2ab6d29bc3,REPOSITORY_AUTOMATION,,automation/integration/v10.1/prompt-stages/stage-result.schema.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/adr/0009-staged-hybrid-controller-transition.md,4488751da68f7392813558c7f41b3ae17abced10674bf8fa304427be712fedd5,REPOSITORY_DOCUMENTATION,,docs/adr/0009-staged-hybrid-controller-transition.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/adr/README.md,081f425dd8910a0f6cfccb53f27a97aa9a45d8226aef5adecbd15a3384cf059f,REPOSITORY_DOCUMENTATION,docs/adr/README.md,docs/adr/README.md,MERGE,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/audits/README.md,e4f143103fbf0a5f10d19c8a5e9563d7d98bb2747bb595f593d23b0c3c1087df,REPOSITORY_DOCUMENTATION,docs/audits/README.md,docs/audits/README.md,MERGE,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/automation/README.md,17809ad8eba94a44c3aa7aa0e4a4236ebb7ea3aa4f65935a5d6d88da4cdd55e4,REPOSITORY_DOCUMENTATION,docs/automation/README.md,docs/automation/README.md,MERGE,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/automation/current-status.md,a6024e61c99dd4c37774e31194104aa53d7cda68a0bebe0ef824602ec27308b8,REPOSITORY_DOCUMENTATION,docs/automation/current-status.md,docs/automation/current-status.md,MERGE,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Restore the exact pre-preparation bytes from the approved base commit.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/README.md,32f65cf3feda8a6eeb5c80a1de99f171efb6a51eb6e8d3dcd13dae18b1bfe8c5,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/README.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/delivery-identity.json,93e7282e71d5c671460c3545b5f0425d9121300d7cbc76f33ca2f937f977d015,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/delivery-identity.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-current-repository-inventory.json,f6458be46cbc4e4279c6da2ee702f614a0d3f6f99015fd27bb3f64167b48970e,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-current-repository-inventory.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-final-deliverables-inventory.json,464cb8ad0ec36d454f4c2545aceab6e864466cd47d2afa8bafaecce1fc480183,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-final-deliverables-inventory.json,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-conflict-report.md,321df72a1d3d6d4fa72d056b48d80b4655390b849119d18efd7094a9aae1fbdf,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-conflict-report.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-path-mapping.staging-original.csv,007786c1c1748f8264cee452df815b47e41e15deb8b532b31f426cd18b4f2525,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-path-mapping.staging-original.csv,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-plan.md,0491d8c4feeafbc6cf8ad31d5587bc4d542038a21762ee845757ea0e018aa270,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-plan.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
INTEGRATION_GENERATED,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-rollback-plan.md,08fc7f2cba1bceaa58e47c8e99391aaa58b276769d9bed6ad39b694fda605495,REPOSITORY_DOCUMENTATION,,docs/delivery-provenance/v10.1/integration/AZPR-v10.1-integration-rollback-plan.md,ADD,NONE,"Preparation-only safeguard, provenance, dependency, or validation artifact requested for mapping approval readiness.",ADR-0009; transition contract; no approval or activation side effect,SHA-256; repository tests; mapping-readiness assessment,Remove this exact preparation artifact before approval if the staged-hybrid decision is withdrawn.,NO,MAP-INTEGRATION-GENERATED,READY_FOR_APPROVAL,H0_PREPARATION
